DATE,T2M,T2MDEW,PRECTOTCORR,WS10M,PS
2015-08-31,26.03,20.44,0.03,3.4,94.95
2015-09-01,26.31,20.09,0.33,2.96,94.86
2015-09-02,25.76,19.65,1.0,2.39,94.8
2015-09-03,26.16,20.63,0.61,1.32,94.86
2015-09-04,25.46,21.84,1.31,1.22,95.04
2015-09-05,24.72,21.69,3.77,1.86,95.13
2015-09-06,24.81,20.86,3.29,3.26,95.14
2015-09-07,23.64,20.51,6.5,3.66,95.16
2015-09-08,23.48,19.21,0.86,3.44,95.11
2015-09-09,24.48,19.81,1.57,4.45,95.05
2015-09-10,23.95,20.63,1.92,3.98,95.04
2015-09-11,24.25,20.55,0.89,3.87,95.0
2015-09-12,25.25,20.57,0.94,4.22,94.99
2015-09-13,25.31,19.85,0.08,4.3,95.02
2015-09-14,25.08,19.48,0.18,5.09,94.98
2015-09-15,24.73,20.0,1.04,5.22,94.88
2015-09-16,25.15,20.67,3.94,5.45,94.72
2015-09-17,24.47,19.75,1.78,5.11,94.63
2015-09-18,24.77,20.68,1.16,4.63,94.69
2015-09-19,25.5,21.06,1.48,4.18,94.73
2015-09-20,24.76,20.75,2.28,4.35,94.75
2015-09-21,25.62,19.52,0.1,3.14,94.8
2015-09-22,26.5,19.94,0.26,3.28,94.81
2015-09-23,26.17,20.94,2.15,1.77,94.93
2015-09-24,26.05,21.43,6.8,1.52,94.93
2015-09-25,26.86,21.03,2.19,2.37,94.81
2015-09-26,26.9,21.24,1.82,3.12,94.78
2015-09-27,25.1,21.65,19.41,1.59,94.82
2015-09-28,24.03,22.25,15.64,1.99,94.73
2015-09-29,24.49,21.84,20.15,1.78,94.73
2015-09-30,24.71,21.2,5.5,1.36,94.87
2015-10-01,24.37,21.21,2.86,1.55,95.0
2015-10-02,24.62,21.42,4.87,2.97,95.18
2015-10-03,25.41,21.4,1.61,2.98,95.18
2015-10-04,25.03,21.58,4.61,2.78,95.15
2015-10-05,24.05,21.51,13.67,2.52,95.06
2015-10-06,23.57,19.29,2.51,2.79,94.96
2015-10-07,24.08,20.58,2.53,3.24,94.95
2015-10-08,24.02,21.09,4.86,3.58,95.04
2015-10-09,23.78,21.15,3.99,3.7,95.04
2015-10-10,24.26,21.45,3.02,3.67,95.07
2015-10-11,24.71,21.82,15.44,2.65,95.12
2015-10-12,25.16,21.11,8.86,1.13,95.16
2015-10-13,25.3,21.28,0.96,1.22,95.15
2015-10-14,25.33,20.14,2.51,1.91,95.16
2015-10-15,25.08,18.6,3.32,1.47,95.14
2015-10-16,25.45,19.09,0.09,1.73,95.13
2015-10-17,25.16,19.53,0.31,2.3,95.15
2015-10-18,25.16,20.64,2.03,2.27,95.24
2015-10-19,25.33,21.3,0.52,2.54,95.19
2015-10-20,26.05,21.14,0.5,2.44,95.01
2015-10-21,25.75,20.78,0.23,2.24,94.97
2015-10-22,25.6,20.34,0.39,1.97,95.06
2015-10-23,25.77,18.32,0.12,1.36,95.05
2015-10-24,25.92,19.29,1.48,1.85,95.0
2015-10-25,24.5,17.31,2.94,2.97,95.09
2015-10-26,24.47,17.55,0.13,3.0,95.18
2015-10-27,25.14,18.42,1.19,1.31,95.13
2015-10-28,23.58,20.56,8.19,1.85,95.14
2015-10-29,25.02,19.55,0.68,1.89,95.06
2015-10-30,25.66,19.74,2.75,1.65,94.95
2015-10-31,23.98,21.33,7.04,3.32,94.98
2015-11-01,24.66,21.52,9.65,2.29,95.01
2015-11-02,23.75,20.87,5.83,1.0,95.17
2015-11-03,24.17,21.33,10.33,1.55,95.18
2015-11-04,24.71,20.83,5.76,1.33,95.1
2015-11-05,24.47,21.82,22.3,1.63,95.07
2015-11-06,24.75,21.01,4.29,1.99,94.99
2015-11-07,24.05,20.79,8.13,2.71,95.03
2015-11-08,23.57,20.97,5.06,2.7,95.07
2015-11-09,23.5,21.23,18.69,2.38,94.92
2015-11-10,22.21,20.12,16.04,2.88,94.78
2015-11-11,22.35,20.69,6.26,1.8,94.88
2015-11-12,23.53,21.0,5.34,2.18,95.14
2015-11-13,22.49,19.79,2.5,2.14,95.17
2015-11-14,21.4,18.35,0.65,2.49,95.01
2015-11-15,21.89,19.84,2.86,2.08,94.86
2015-11-16,23.06,20.63,1.7,1.53,94.75
2015-11-17,24.09,21.1,1.46,1.33,94.78
2015-11-18,22.78,21.04,3.44,1.55,94.85
2015-11-19,22.65,21.47,6.92,2.88,94.97
2015-11-20,23.37,21.25,3.37,3.11,95.0
2015-11-21,22.73,20.34,1.52,3.7,95.03
2015-11-22,22.26,20.8,10.57,4.08,95.01
2015-11-23,22.41,20.61,8.01,2.83,95.12
2015-11-24,23.2,21.05,3.88,2.82,95.08
2015-11-25,21.89,18.33,0.0,3.37,95.12
2015-11-26,20.95,17.27,0.0,2.43,95.16
2015-11-27,22.51,19.87,0.05,2.52,95.04
2015-11-28,22.91,19.44,0.16,2.59,95.14
2015-11-29,22.25,19.58,13.09,3.13,95.25
2015-11-30,22.48,20.49,4.44,2.61,95.27
2015-12-01,22.6,20.35,1.13,3.05,95.13
2015-12-02,22.15,20.47,2.15,2.43,95.08
2015-12-03,23.51,20.66,0.43,2.38,95.11
2015-12-04,23.48,20.56,0.83,3.41,95.05
2015-12-05,22.78,20.41,6.21,4.7,95.04
2015-12-06,22.34,20.91,5.15,5.32,95.04
2015-12-07,23.14,21.15,5.62,4.57,95.12
2015-12-08,21.69,18.89,3.95,3.89,95.2
2015-12-09,22.14,20.02,2.25,3.26,95.22
2015-12-10,23.59,21.82,2.58,3.15,95.21
2015-12-11,23.73,20.98,0.81,2.1,95.13
2015-12-12,23.63,21.24,1.84,2.28,95.04
2015-12-13,23.74,20.9,1.04,1.31,95.1
2015-12-14,23.6,21.14,5.64,1.86,95.15
2015-12-15,23.69,21.13,1.6,1.59,95.15
2015-12-16,22.46,18.68,0.24,2.26,95.22
2015-12-17,21.8,18.66,0.0,2.87,95.21
2015-12-18,23.25,20.28,0.05,2.53,95.25
2015-12-19,23.02,20.0,1.24,3.15,95.39
2015-12-20,22.87,19.74,0.16,3.25,95.36
2015-12-21,22.04,16.98,0.01,2.85,95.39
2015-12-22,21.03,15.72,0.0,2.92,95.44
2015-12-23,21.55,17.53,0.0,3.02,95.45
2015-12-24,21.78,17.08,0.0,2.81,95.37
2015-12-25,21.47,16.84,0.0,3.34,95.35
2015-12-26,21.59,16.93,0.0,3.93,95.37
2015-12-27,22.33,18.32,0.01,4.07,95.42
2015-12-28,22.34,17.58,0.0,4.85,95.52
2015-12-29,21.94,16.94,0.02,4.09,95.44
2015-12-30,22.0,14.06,0.0,3.6,95.31
2015-12-31,20.85,15.9,0.0,4.6,95.39
2016-01-01,20.31,14.74,0.0,4.14,95.53
2016-01-02,20.18,13.58,0.0,3.67,95.57
2016-01-03,20.07,12.05,0.0,3.41,95.46
2016-01-04,20.03,13.2,0.0,3.46,95.46
2016-01-05,20.75,14.52,0.0,2.78,95.39
2016-01-06,22.04,16.47,0.0,2.5,95.34
2016-01-07,21.98,16.64,0.0,3.07,95.41
2016-01-08,21.45,16.19,0.0,2.7,95.45
2016-01-09,21.78,15.43,0.0,2.95,95.26
2016-01-10,21.12,14.2,0.0,3.12,95.36
2016-01-11,20.99,13.5,0.0,3.16,95.37
2016-01-12,21.38,14.56,0.0,2.7,95.23
2016-01-13,19.97,15.06,0.0,2.31,95.23
2016-01-14,21.43,13.87,0.0,2.59,95.21
2016-01-15,21.05,14.39,0.0,2.52,95.15
2016-01-16,21.95,15.59,0.0,1.79,95.09
2016-01-17,22.9,16.7,0.0,1.64,95.06
2016-01-18,23.45,17.28,0.01,1.54,95.0
2016-01-19,24.4,18.4,0.0,1.8,95.0
2016-01-20,24.83,19.22,0.11,1.51,95.09
2016-01-21,24.99,20.03,2.0,1.84,95.16
2016-01-22,24.08,18.72,1.59,3.17,95.24
2016-01-23,24.19,17.78,0.2,3.14,95.3
2016-01-24,24.67,18.85,0.06,2.94,95.33
2016-01-25,25.37,19.32,0.03,2.36,95.25
2016-01-26,25.51,18.92,0.04,2.04,95.21
2016-01-27,25.0,17.98,0.04,2.63,95.22
2016-01-28,24.31,16.42,0.0,2.47,95.27
2016-01-29,23.73,13.34,0.0,2.87,95.32
2016-01-30,22.95,13.61,0.0,3.4,95.34
2016-01-31,22.65,13.95,0.0,3.63,95.28
2016-02-01,22.39,11.6,0.0,3.21,95.31
2016-02-02,22.71,11.2,0.0,3.6,95.33
2016-02-03,22.42,10.79,0.0,2.99,95.24
2016-02-04,22.73,11.82,0.0,3.5,95.25
2016-02-05,23.05,12.85,0.0,2.78,95.22
2016-02-06,24.6,15.14,0.0,1.89,95.11
2016-02-07,25.86,17.11,0.0,1.64,95.19
2016-02-08,26.43,17.81,0.0,2.5,95.17
2016-02-09,26.09,17.0,0.05,2.17,95.17
2016-02-10,26.38,16.94,0.47,1.58,95.12
2016-02-11,26.57,17.31,1.09,1.39,95.08
2016-02-12,26.55,16.88,0.0,1.74,95.07
2016-02-13,26.23,13.97,0.0,1.88,95.1
2016-02-14,25.39,13.96,0.0,3.0,95.13
2016-02-15,25.18,13.72,0.0,2.71,95.23
2016-02-16,26.31,16.23,0.0,3.54,95.25
2016-02-17,26.14,15.34,0.0,4.29,95.24
2016-02-18,26.51,16.87,0.0,4.89,95.22
2016-02-19,26.25,16.13,0.0,3.81,95.34
2016-02-20,27.74,16.13,0.11,2.48,95.31
2016-02-21,28.34,17.23,0.3,1.79,95.22
2016-02-22,28.29,15.19,0.1,2.44,95.28
2016-02-23,27.62,12.66,0.0,1.89,95.21
2016-02-24,28.03,15.58,0.01,1.47,95.12
2016-02-25,29.04,16.58,0.08,1.46,95.13
2016-02-26,28.23,16.34,0.08,3.48,95.27
2016-02-27,27.33,16.16,0.17,4.28,95.36
2016-02-28,28.18,17.13,1.33,3.63,95.45
2016-02-29,26.0,15.64,0.58,3.74,95.43
2016-03-01,27.54,16.39,0.0,3.71,95.24
2016-03-02,27.09,15.82,0.0,3.68,95.26
2016-03-03,27.21,14.42,0.0,3.83,95.32
2016-03-04,26.24,12.32,0.0,3.2,95.21
2016-03-05,27.29,12.66,0.0,2.6,95.1
2016-03-06,27.79,13.52,0.16,2.33,95.05
2016-03-07,27.82,13.9,0.27,2.54,95.04
2016-03-08,28.39,13.9,0.0,1.97,94.97
2016-03-09,28.33,15.11,0.0,1.29,95.04
2016-03-10,28.03,15.68,0.0,0.95,95.12
2016-03-11,29.34,16.15,0.0,1.54,95.12
2016-03-12,28.94,19.12,0.22,1.86,95.1
2016-03-13,29.39,19.43,0.21,2.26,95.07
2016-03-14,29.53,19.19,0.29,1.49,95.07
2016-03-15,28.98,18.52,0.86,2.59,95.08
2016-03-16,29.42,17.7,0.65,1.74,95.0
2016-03-17,29.95,17.48,0.42,1.4,95.05
2016-03-18,30.64,16.07,0.0,2.14,95.02
2016-03-19,30.57,17.14,0.0,1.46,95.02
2016-03-20,30.78,16.43,0.0,2.19,95.03
2016-03-21,30.93,16.45,0.0,2.14,94.99
2016-03-22,29.58,19.67,0.46,3.63,94.9
2016-03-23,30.27,19.45,0.44,2.34,94.92
2016-03-24,30.87,17.07,0.03,2.06,95.09
2016-03-25,29.84,13.69,0.11,1.97,95.23
2016-03-26,29.27,11.94,0.01,2.36,95.2
2016-03-27,29.35,13.46,0.0,1.42,95.17
2016-03-28,30.24,15.86,0.01,1.56,95.14
2016-03-29,30.36,17.49,0.45,1.97,95.18
2016-03-30,30.36,16.72,0.36,1.82,95.18
2016-03-31,29.57,16.69,0.01,1.28,95.1
2016-04-01,29.99,16.14,0.02,2.07,94.93
2016-04-02,30.63,17.0,0.0,2.53,94.99
2016-04-03,30.95,16.64,0.0,2.08,95.1
2016-04-04,30.91,15.12,0.04,1.93,94.98
2016-04-05,30.43,17.44,0.13,2.37,94.91
2016-04-06,30.38,18.22,0.6,2.76,94.96
2016-04-07,30.72,19.15,1.33,1.88,94.89
2016-04-08,29.27,21.07,4.7,2.26,94.92
2016-04-09,26.44,22.3,10.33,2.13,95.06
2016-04-10,28.12,20.91,1.22,1.53,95.1
2016-04-11,29.14,20.35,0.12,2.05,95.0
2016-04-12,29.16,20.96,0.0,3.54,94.89
2016-04-13,29.45,21.16,0.06,3.7,94.75
2016-04-14,29.36,21.69,0.32,2.89,94.74
2016-04-15,30.01,21.51,0.27,2.09,94.9
2016-04-16,29.55,21.07,0.03,2.61,94.91
2016-04-17,30.16,19.7,0.0,2.55,94.81
2016-04-18,30.92,18.45,0.0,2.02,94.81
2016-04-19,31.06,18.87,0.19,1.88,94.87
2016-04-20,30.46,19.67,0.74,2.34,95.02
2016-04-21,30.2,20.31,1.82,3.43,94.95
2016-04-22,30.42,19.44,0.89,3.81,94.88
2016-04-23,30.36,19.85,0.24,4.05,94.7
2016-04-24,30.97,19.19,0.07,3.59,94.58
2016-04-25,30.77,19.47,0.14,3.12,94.7
2016-04-26,30.9,19.33,0.13,2.33,94.86
2016-04-27,30.52,18.23,0.0,2.02,94.85
2016-04-28,30.4,18.46,0.04,1.68,94.84
2016-04-29,31.06,17.58,0.03,1.98,94.88
2016-04-30,30.92,17.53,0.04,1.98,94.89
2016-05-01,30.58,19.25,0.04,2.65,94.87
2016-05-02,31.19,19.17,0.16,3.44,94.85
2016-05-03,30.58,19.04,0.32,2.92,94.81
2016-05-04,30.27,19.25,0.02,2.35,94.81
2016-05-05,28.61,20.9,1.11,1.74,94.89
2016-05-06,28.37,21.61,10.93,1.73,94.88
2016-05-07,27.45,22.4,8.43,1.01,94.87
2016-05-08,26.91,22.73,5.41,1.39,94.96
2016-05-09,27.44,21.28,1.04,1.76,94.91
2016-05-10,27.9,20.9,4.2,1.63,94.91
2016-05-11,26.69,20.96,8.21,0.87,94.92
2016-05-12,26.61,20.78,1.24,2.47,94.77
2016-05-13,28.31,21.18,1.08,1.95,94.72
2016-05-14,28.49,22.11,5.08,1.76,94.78
2016-05-15,28.07,20.96,3.16,1.73,94.83
2016-05-16,26.67,21.81,4.9,1.92,94.65
2016-05-17,26.23,19.89,13.06,2.55,94.54
2016-05-18,25.62,22.27,1.03,4.3,94.48
2016-05-19,26.3,22.36,5.94,5.16,94.56
2016-05-20,25.78,21.58,1.73,4.91,94.66
2016-05-21,27.1,21.56,0.0,4.63,94.77
2016-05-22,27.53,22.28,0.03,4.41,94.9
2016-05-23,28.0,22.09,0.01,4.85,94.9
2016-05-24,28.06,21.86,0.09,5.12,94.88
2016-05-25,27.14,21.94,3.02,4.75,94.82
2016-05-26,26.35,22.16,1.11,4.17,94.83
2016-05-27,26.43,21.71,4.08,2.67,94.86
2016-05-28,25.66,22.4,8.44,3.66,94.9
2016-05-29,25.27,21.39,3.07,3.61,94.85
2016-05-30,25.42,21.29,5.01,4.0,94.81
2016-05-31,25.99,21.28,3.14,3.18,94.88
2016-06-01,25.5,22.27,6.69,3.33,94.89
2016-06-02,24.82,22.16,5.36,2.76,94.84
2016-06-03,24.61,22.01,5.73,3.94,94.8
2016-06-04,25.53,21.77,4.59,4.27,94.78
2016-06-05,25.77,21.37,5.18,4.35,94.77
2016-06-06,25.94,21.6,1.73,4.54,94.78
2016-06-07,25.55,22.97,5.64,3.79,94.76
2016-06-08,24.83,22.34,8.59,4.02,94.82
2016-06-09,25.03,22.08,6.64,4.28,94.84
2016-06-10,24.36,21.19,5.2,5.84,94.87
2016-06-11,24.88,21.55,12.58,5.44,94.94
2016-06-12,25.24,21.11,0.55,5.13,94.95
2016-06-13,24.8,21.32,1.17,4.67,94.97
2016-06-14,25.18,20.87,0.95,4.9,94.91
2016-06-15,25.2,20.49,0.74,5.95,94.79
2016-06-16,25.35,21.22,2.7,5.65,94.66
2016-06-17,24.26,21.19,9.05,4.02,94.61
2016-06-18,24.23,20.11,4.79,4.46,94.67
2016-06-19,24.16,20.09,3.34,4.15,94.62
2016-06-20,24.01,20.56,2.57,4.45,94.58
2016-06-21,23.76,20.3,2.71,4.45,94.64
2016-06-22,23.54,19.41,6.11,5.23,94.78
2016-06-23,22.69,19.23,3.98,6.08,94.82
2016-06-24,23.99,18.91,0.46,5.54,94.72
2016-06-25,24.45,19.33,0.43,5.67,94.75
2016-06-26,24.61,20.88,3.9,4.93,94.77
2016-06-27,24.23,21.11,8.52,5.47,94.68
2016-06-28,24.16,21.32,11.74,6.0,94.73
2016-06-29,23.87,21.36,7.81,6.36,94.74
2016-06-30,24.25,21.03,2.68,6.79,94.75
2016-07-01,24.62,20.86,1.04,7.39,94.71
2016-07-02,24.73,20.66,0.66,6.95,94.74
2016-07-03,24.84,20.46,2.31,6.47,94.87
2016-07-04,24.14,20.71,6.09,5.26,94.88
2016-07-05,24.8,21.61,3.35,4.64,94.82
2016-07-06,24.63,22.1,10.02,4.44,94.8
2016-07-07,24.17,20.36,1.68,4.65,94.84
2016-07-08,23.8,20.86,3.98,5.83,94.8
2016-07-09,23.94,21.38,8.85,6.75,94.75
2016-07-10,24.56,21.52,5.74,7.5,94.71
2016-07-11,24.35,21.29,5.45,7.21,94.68
2016-07-12,24.12,21.01,3.17,6.43,94.76
2016-07-13,24.45,21.06,1.53,5.53,94.78
2016-07-14,24.49,21.09,4.86,4.29,94.71
2016-07-15,24.65,21.46,7.29,3.76,94.69
2016-07-16,23.73,21.33,14.51,2.73,94.81
2016-07-17,23.51,20.91,5.45,2.95,94.95
2016-07-18,22.89,20.42,7.35,3.34,94.97
2016-07-19,23.04,20.1,0.83,3.46,94.93
2016-07-20,24.41,20.62,0.48,3.92,94.85
2016-07-21,23.75,20.45,3.03,4.89,94.78
2016-07-22,23.64,20.37,3.88,5.33,94.74
2016-07-23,23.83,20.68,4.11,5.0,94.69
2016-07-24,23.97,21.04,6.42,4.19,94.7
2016-07-25,23.74,21.1,12.01,2.95,94.71
2016-07-26,23.6,21.17,12.59,2.13,94.69
2016-07-27,23.74,20.84,11.51,2.55,94.73
2016-07-28,24.12,20.93,9.31,2.29,94.74
2016-07-29,23.67,20.83,0.77,3.43,94.75
2016-07-30,23.38,20.27,4.56,3.92,94.81
2016-07-31,23.84,20.44,2.65,4.61,94.88
2016-08-01,23.7,20.7,2.7,5.63,94.87
2016-08-02,23.59,20.4,0.66,6.16,94.7
2016-08-03,23.78,20.69,0.58,6.84,94.61
2016-08-04,23.89,20.65,0.84,6.03,94.7
2016-08-05,23.56,20.61,2.5,5.68,94.81
2016-08-06,23.97,20.73,1.5,5.43,94.8
2016-08-07,24.26,20.81,0.72,5.01,94.87
2016-08-08,24.09,20.82,0.7,3.92,94.96
2016-08-09,24.5,20.79,0.98,4.35,94.91
2016-08-10,24.46,20.74,0.84,4.33,94.93
2016-08-11,24.56,20.87,0.23,4.08,95.0
2016-08-12,24.42,21.06,1.08,4.14,94.99
2016-08-13,24.75,21.08,0.67,4.6,94.87
2016-08-14,24.44,20.84,2.11,4.9,94.87
2016-08-15,24.29,20.58,3.1,5.37,94.81
2016-08-16,24.02,20.6,2.91,5.93,94.75
2016-08-17,24.19,20.62,2.62,5.77,94.68
2016-08-18,24.43,20.7,1.13,4.91,94.69
2016-08-19,24.84,20.68,1.21,4.69,94.7
2016-08-20,24.96,20.81,0.78,3.67,94.68
2016-08-21,25.39,20.65,0.77,3.71,94.75
2016-08-22,25.23,20.9,0.75,3.83,94.8
2016-08-23,24.39,21.07,2.53,4.06,94.81
2016-08-24,24.45,21.17,2.28,3.94,94.74
2016-08-25,24.24,21.26,1.52,4.5,94.76
2016-08-26,24.61,21.15,6.27,3.93,94.73
2016-08-27,23.81,20.95,10.11,4.41,94.8
2016-08-28,24.26,20.56,3.86,4.45,94.83
2016-08-29,24.29,19.88,0.66,4.2,94.78
2016-08-30,23.55,20.49,8.17,4.18,94.69
2016-08-31,22.67,19.05,5.21,3.91,94.78
2016-09-01,22.48,18.6,2.81,3.97,94.92
2016-09-02,22.67,18.95,0.85,4.26,94.96
2016-09-03,23.38,19.95,0.78,3.63,94.91
2016-09-04,23.92,20.17,0.41,3.5,95.04
2016-09-05,24.06,19.82,0.03,3.84,95.06
2016-09-06,23.75,19.88,0.22,4.16,95.08
2016-09-07,23.37,19.11,0.02,3.88,95.01
2016-09-08,23.92,19.52,0.0,3.99,94.97
2016-09-09,24.89,19.43,0.12,2.94,94.97
2016-09-10,24.39,20.28,1.19,2.96,94.91
2016-09-11,24.45,19.52,0.15,3.53,94.82
2016-09-12,24.26,19.15,0.04,3.49,94.78
2016-09-13,24.82,20.2,0.42,3.63,94.79
2016-09-14,25.09,20.78,1.39,3.86,94.78
2016-09-15,24.41,20.21,1.86,4.14,94.78
2016-09-16,24.51,20.94,1.97,4.43,94.75
2016-09-17,24.5,20.03,0.46,4.39,94.83
2016-09-18,24.24,20.12,0.44,4.31,94.95
2016-09-19,24.99,19.87,0.9,3.75,94.9
2016-09-20,24.92,19.49,0.41,4.07,94.81
2016-09-21,24.94,20.09,1.67,4.19,94.84
2016-09-22,24.27,19.44,0.39,4.74,94.85
2016-09-23,24.6,19.78,0.84,5.11,94.71
2016-09-24,24.25,19.75,1.93,5.66,94.62
2016-09-25,24.48,20.07,0.96,5.07,94.68
2016-09-26,24.62,19.66,0.65,4.2,94.79
2016-09-27,24.57,20.66,0.58,3.4,94.81
2016-09-28,25.0,20.97,0.75,3.24,94.75
2016-09-29,24.47,20.99,1.76,3.39,94.72
2016-09-30,24.83,19.66,0.24,4.24,94.69
2016-10-01,23.93,19.18,0.0,3.32,94.76
2016-10-02,25.18,18.99,0.0,3.03,94.88
2016-10-03,25.62,19.57,0.0,2.63,94.88
2016-10-04,26.06,18.98,0.0,3.51,94.89
2016-10-05,25.46,19.29,0.25,3.46,94.89
2016-10-06,25.54,17.9,0.25,3.39,94.88
2016-10-07,24.34,17.21,0.01,3.12,94.96
2016-10-08,24.93,19.12,0.05,3.86,95.0
2016-10-09,25.42,18.81,0.0,4.21,95.0
2016-10-10,25.24,17.76,0.01,4.33,94.95
2016-10-11,24.67,18.71,1.6,3.84,94.93
2016-10-12,24.4,20.34,1.65,2.29,94.9
2016-10-13,24.24,21.57,21.94,1.28,94.87
2016-10-14,25.21,19.55,1.35,1.49,94.92
2016-10-15,24.83,20.35,0.88,1.15,94.94
2016-10-16,25.16,20.54,0.16,1.39,94.98
2016-10-17,24.85,20.66,0.0,2.07,94.92
2016-10-18,26.28,18.26,0.0,2.14,94.81
2016-10-19,25.57,18.5,0.17,2.7,94.77
2016-10-20,25.72,19.67,1.28,2.5,94.7
2016-10-21,24.06,19.12,2.26,2.09,94.83
2016-10-22,24.92,18.98,0.88,2.77,94.95
2016-10-23,25.25,18.71,0.71,2.94,95.02
2016-10-24,25.31,18.96,0.19,2.24,94.98
2016-10-25,25.3,19.33,0.38,2.46,94.88
2016-10-26,25.52,19.33,1.85,1.84,94.89
2016-10-27,25.66,19.54,0.73,1.93,95.0
2016-10-28,26.5,18.53,0.0,2.64,94.98
2016-10-29,26.32,19.81,0.05,3.1,94.93
2016-10-30,26.01,19.84,7.19,1.65,94.97
2016-10-31,23.33,19.96,13.62,1.82,95.15
2016-11-01,24.68,18.27,1.68,1.95,95.09
2016-11-02,25.17,19.5,4.57,2.17,95.03
2016-11-03,24.79,20.24,7.38,1.63,95.04
2016-11-04,24.78,21.16,5.96,2.8,94.96
2016-11-05,25.49,20.25,0.85,2.48,94.87
2016-11-06,24.56,16.38,0.0,2.6,94.98
2016-11-07,24.51,15.32,0.0,1.56,95.08
2016-11-08,24.3,18.11,0.5,1.42,95.13
2016-11-09,24.22,17.07,0.29,2.49,95.2
2016-11-10,23.26,14.15,0.0,1.76,95.16
2016-11-11,23.77,16.89,0.08,1.46,95.1
2016-11-12,25.0,17.9,0.12,1.57,95.14
2016-11-13,25.22,19.53,4.21,2.13,95.21
2016-11-14,25.45,20.51,8.54,2.54,95.16
2016-11-15,23.64,19.18,8.17,2.84,95.14
2016-11-16,24.8,18.49,0.31,3.19,95.09
2016-11-17,25.11,18.16,0.09,3.92,95.1
2016-11-18,24.38,16.21,0.0,3.07,95.02
2016-11-19,24.42,15.11,0.0,2.72,94.97
2016-11-20,24.63,15.91,0.0,2.29,95.01
2016-11-21,24.41,15.91,0.0,2.96,95.03
2016-11-22,24.4,15.31,0.02,2.47,95.0
2016-11-23,23.83,13.72,0.11,2.79,95.0
2016-11-24,22.95,12.74,0.24,2.74,95.04
2016-11-25,23.31,11.71,0.0,2.38,95.03
2016-11-26,24.14,13.53,0.0,1.52,95.08
2016-11-27,24.44,11.94,0.0,1.78,95.08
2016-11-28,24.54,10.73,0.0,1.95,95.1
2016-11-29,24.25,13.27,0.0,1.34,95.17
2016-11-30,23.49,12.31,0.0,1.82,95.2
2016-12-01,24.53,11.98,0.26,1.3,95.05
2016-12-02,23.51,19.29,14.84,2.69,95.04
2016-12-03,23.79,20.83,14.31,1.91,95.14
2016-12-04,24.14,18.63,1.2,2.59,95.3
2016-12-05,24.76,18.98,0.14,2.14,95.2
2016-12-06,23.99,16.68,0.24,2.86,95.14
2016-12-07,23.24,13.21,0.0,2.23,95.18
2016-12-08,24.5,18.58,0.0,1.54,95.1
2016-12-09,25.23,18.72,0.0,1.59,94.97
2016-12-10,23.95,12.46,0.0,2.02,94.93
2016-12-11,22.22,10.23,0.0,1.94,94.85
2016-12-12,23.28,14.86,1.56,3.21,94.76
2016-12-13,22.7,19.07,10.51,3.23,94.72
2016-12-14,23.58,19.49,8.37,1.48,94.97
2016-12-15,23.41,17.74,1.36,3.3,95.12
2016-12-16,23.83,17.06,0.01,3.17,95.26
2016-12-17,24.21,17.01,0.01,2.64,95.28
2016-12-18,23.84,15.78,0.0,2.61,95.25
2016-12-19,23.59,14.34,0.0,2.65,95.22
2016-12-20,24.21,16.71,0.42,3.9,95.19
2016-12-21,24.43,17.77,0.09,3.13,95.26
2016-12-22,24.66,15.9,0.0,2.08,95.21
2016-12-23,24.44,10.95,0.0,1.46,95.09
2016-12-24,23.12,10.56,0.0,1.57,94.99
2016-12-25,22.55,12.6,0.0,1.61,95.09
2016-12-26,23.78,11.29,0.0,1.61,95.08
2016-12-27,24.24,11.87,0.01,3.22,95.06
2016-12-28,24.13,16.98,0.71,3.98,95.1
2016-12-29,23.52,14.7,0.23,4.03,95.17
2016-12-30,22.66,11.94,0.0,3.8,95.23
2016-12-31,21.9,11.32,0.0,3.11,95.18
2017-01-01,22.18,11.08,0.0,2.55,95.18
2017-01-02,23.54,14.19,0.0,2.05,95.24
2017-01-03,23.55,10.78,0.0,2.09,95.2
2017-01-04,23.22,9.65,0.0,1.75,95.16
2017-01-05,23.3,12.11,0.0,2.23,95.13
2017-01-06,23.01,12.46,0.0,1.91,95.11
2017-01-07,23.76,13.36,0.0,1.59,94.95
2017-01-08,23.12,11.99,0.0,1.9,94.92
2017-01-09,22.63,11.61,0.0,2.01,94.97
2017-01-10,23.1,11.97,0.0,1.7,95.04
2017-01-11,23.68,14.13,0.0,1.1,95.06
2017-01-12,24.26,13.81,0.0,1.24,95.0
2017-01-13,24.38,14.6,0.0,1.55,95.0
2017-01-14,23.95,13.91,0.0,3.68,95.13
2017-01-15,23.23,11.83,0.0,3.63,95.28
2017-01-16,23.69,12.97,0.0,2.46,95.26
2017-01-17,22.74,8.88,0.0,3.06,95.25
2017-01-18,22.28,9.58,0.0,4.03,95.28
2017-01-19,22.39,11.84,0.0,4.04,95.31
2017-01-20,23.91,11.85,0.08,3.75,95.28
2017-01-21,23.79,18.43,7.07,4.77,95.3
2017-01-22,23.66,16.37,1.0,4.11,95.4
2017-01-23,22.87,12.88,0.0,4.03,95.37
2017-01-24,23.59,13.13,0.0,4.38,95.31
2017-01-25,23.48,14.03,0.04,3.89,95.33
2017-01-26,23.58,17.35,1.5,3.64,95.3
2017-01-27,24.02,19.68,6.57,3.43,95.2
2017-01-28,23.78,19.4,5.61,3.94,95.18
